date,mmsi,lat,lon,fishing_hours
2019-01-31,247131580,36.9,15.3,0.0
2019-01-31,247081890,36.9,12.3,0.0
2019-01-31,672591000,36.4,11.4,0.0
2019-01-31,247309060,36.4,14.6,2.5577
2019-01-31,247155180,36.4,14.3,0.0
2019-01-31,247155180,36.4,14.2,0.0
2019-01-31,247155180,36.4,14.4,0.0
2019-01-31,247151670,36.4,14.1,0.0
2019-01-31,247151670,36.4,14.2,0.0
2019-01-31,247151670,36.4,14.3,0.0
2019-01-31,247146140,36.4,12.8,0.0
2019-01-31,247142580,36.4,13.2,0.0
2019-01-31,248000728,37.5,15.1,0.0
2019-01-31,247305840,37.5,12.7,0.52
2019-01-31,247305840,37.5,13.0,0.0
2019-01-31,247305840,37.5,12.8,0.7777
2019-01-31,247305480,37.5,15.1,0.0
2019-01-31,247305050,37.5,13.0,0.0
2019-01-31,247304770,37.5,13.0,0.0
2019-01-31,247281250,37.5,13.0,0.0
2019-01-31,247222211,37.5,13.0,0.0
2019-01-31,247185500,37.5,12.2,0.0
2019-01-31,247185500,37.5,12.3,0.0
2019-01-31,247185500,37.5,12.4,0.0
2019-01-31,247149810,37.5,12.5,0.0
2019-01-31,247149490,37.5,13.0,0.0
2019-01-31,247149150,37.5,13.0,0.0
2019-01-31,247149020,37.5,13.0,0.0
2019-01-31,247148370,37.5,13.0,0.0
2019-01-31,247148110,37.5,12.5,0.0
2019-01-31,247147780,37.5,13.0,0.0
2019-01-31,247147560,37.5,13.0,0.0
2019-01-31,247147420,37.5,13.0,0.0
2019-01-31,247147290,37.5,12.5,0.0
2019-01-31,247147290,37.5,12.4,0.0
2019-01-31,247147280,37.5,12.3,0.0
2019-01-31,247147280,37.5,12.2,0.0
2019-01-31,247147280,37.5,12.4,0.0
2019-01-31,247147280,37.5,11.2,0.0
2019-01-31,247147280,37.5,11.1,0.0
2019-01-31,247147280,37.5,10.7,4.8475
2019-01-31,247146970,37.5,12.5,0.0
2019-01-31,247146460,37.5,12.6,0.0
2019-01-31,247146140,37.5,12.5,0.0
2019-01-31,247146140,37.5,12.6,0.0
2019-01-31,247146110,37.5,13.0,0.0
2019-01-31,247146060,37.5,13.0,0.0
2019-01-31,247145460,37.5,13.0,0.0
2019-01-31,247145230,37.5,13.0,0.0
2019-01-31,247145060,37.5,12.3,0.0
2019-01-31,247145020,37.5,12.3,0.0
2019-01-31,247145020,37.5,12.2,0.4388
2019-01-31,247144750,37.5,15.1,0.0
2019-01-31,247144750,37.5,15.0,0.0
2019-01-31,247144640,37.5,13.0,0.0
2019-01-31,247144110,37.5,12.5,0.0
2019-01-31,247144080,37.5,13.0,0.0
2019-01-31,247143860,37.5,12.5,0.0
2019-01-31,247143690,37.5,13.0,0.0
2019-01-31,247143120,37.5,13.0,0.0
2019-01-31,247142820,37.5,12.5,0.0
2019-01-31,247142580,37.5,12.8,0.0
2019-01-31,247142580,37.5,12.6,0.0
2019-01-31,247142580,37.5,13.0,0.0
2019-01-31,247142580,37.5,12.7,0.0
2019-01-31,247142180,37.5,15.1,0.0
2019-01-31,247142080,37.5,13.0,0.0
2019-01-31,247142070,37.5,13.0,0.0
2019-01-31,247141860,37.5,13.0,0.0
2019-01-31,247141630,37.5,15.1,0.0
2019-01-31,247141390,37.5,13.0,0.0
2019-01-31,247141360,37.5,12.8,0.308
2019-01-31,247141360,37.5,13.0,0.0
2019-01-31,247141250,37.5,12.9,1.0697
2019-01-31,247141250,37.5,13.0,0.0
2019-01-31,247141250,37.5,12.8,0.0
2019-01-31,247141140,37.5,13.0,0.0
2019-01-31,247140880,37.5,13.0,0.0
2019-01-31,247140840,37.5,13.0,0.0
2019-01-31,247140840,37.5,12.9,1.4438
2019-01-31,247140840,37.5,12.8,0.0
2019-01-31,247140790,37.5,13.0,0.0
2019-01-31,247140580,37.5,15.1,5.8169
2019-01-31,247140580,37.5,15.0,0.0
2019-01-31,247140370,37.5,13.0,0.0
2019-01-31,247140340,37.5,13.0,0.0
2019-01-31,247140330,37.5,13.0,0.0
2019-01-31,247140280,37.5,12.8,0.2502
2019-01-31,247140280,37.5,13.0,0.0
2019-01-31,247140260,37.5,13.0,0.0
2019-01-31,247140240,37.5,13.0,0.0
2019-01-31,247140240,37.5,12.8,0.8219
2019-01-31,247140220,37.5,12.8,0.5416
2019-01-31,247140220,37.5,13.0,0.0
2019-01-31,247140210,37.5,13.0,0.0
2019-01-31,247140190,37.5,13.0,0.0
2019-01-31,247140170,37.5,13.0,0.0
2019-01-31,247140160,37.5,13.0,0.0
2019-01-31,247123930,37.5,13.0,0.0
2019-01-31,247121090,37.5,13.0,0.0
2019-01-31,247113150,37.5,13.0,0.0
2019-01-31,247103560,37.5,13.0,0.0
2019-01-31,247091160,37.5,13.0,0.0
2019-01-31,247083460,37.5,13.0,0.0
2019-01-31,247083350,37.5,12.6,0.0
2019-01-31,247081980,37.5,13.0,0.0
2019-01-31,247081890,37.5,12.5,0.0
2019-01-31,247080920,37.5,13.0,0.0
2019-01-31,247080210,37.5,12.5,0.0
2019-01-31,247070730,37.5,13.0,0.0
2019-01-31,247070730,37.5,12.9,0.5333
2019-01-31,247070730,37.5,12.8,0.0
2019-01-31,247053680,37.5,12.9,0.0
2019-01-31,247053680,37.5,12.8,0.0
2019-01-31,247053680,37.5,13.0,0.0
2019-01-31,247053670,37.5,12.9,0.2611
2019-01-31,247053670,37.5,13.0,0.0
2019-01-31,247053670,37.5,12.8,0.0
2019-01-31,247052760,37.5,13.0,0.0
2019-01-31,247052760,37.5,12.8,0.0
2019-01-31,247052760,37.5,12.9,0.0
2019-01-31,247042520,37.5,13.0,0.0
2019-01-31,247030820,37.5,13.0,0.0
2019-01-31,247150160,35.5,12.6,7.2333
2019-01-31,247150160,35.5,12.7,1.4477
2019-01-31,247150160,35.5,12.5,3.0608
2019-01-31,247145360,35.5,12.7,0.0
2019-01-31,247145360,35.5,12.6,1.5133
2019-01-31,247185500,37.0,11.4,0.0
2019-01-31,247150050,37.0,13.9,0.0
2019-01-31,247150050,37.0,13.8,0.0
2019-01-31,247149810,37.0,12.2,0.0
2019-01-31,247148110,37.0,11.9,0.0
2019-01-31,247148110,37.0,12.0,0.0
2019-01-31,247147750,37.0,13.9,0.0
2019-01-31,247147750,37.0,14.0,0.3413
2019-01-31,247147720,37.0,14.0,2.0336
2019-01-31,247147720,37.0,14.1,3.9136
2019-01-31,247147720,37.0,13.9,0.0
2019-01-31,247147570,37.0,14.1,2.045
2019-01-31,247147120,37.0,15.2,0.0
2019-01-31,247147120,37.0,15.3,0.0
2019-01-31,247146970,37.0,12.2,0.0
2019-01-31,247146140,37.0,12.7,0.0
2019-01-31,247146140,37.0,12.6,0.0
2019-01-31,247145630,37.0,14.2,0.5411
2019-01-31,247145630,37.0,14.1,3.4249
