msg_type,mmsi,ship_name,meta_lat,meta_lon,time_utc,cog,comm_state,latitude,longitude,message_id,nav_status,pos_accuracy,raim,rot,repeat_ind,sog,spare,manoeuvre_ind,timestamp,heading,user_id,is_valid
PositionReport,247225900,REGINA DEI MARI,38.47763,14.96335,2026-03-21 12:23:56.839441826 +0000 UTC,360,2239,38.47763333333333,14.963353333333334,1,0,True,True,-128,0,0,0,0,56,511,247225900,True
PositionReport,247350300,EMMA M,38.01324,12.51221,2026-03-21 12:24:01.052393439 +0000 UTC,15.3,114747,38.013243333333335,12.512206666666666,1,0,False,False,0,0,0,0,0,58,352,247350300,True
PositionReport,247141500,ECO AUGUSTA,37.09585,13.94058,2026-03-21 12:24:03.631821218 +0000 UTC,360,98420,37.09584666666667,13.940574999999999,1,3,True,True,-128,0,0,0,0,2,511,247141500,True
PositionReport,247149630,M/P PAPA' CARMELO  ,38.24607,15.06467,2026-03-21 12:24:03.753190706 +0000 UTC,131.9,81921,38.24607,15.064665,1,7,True,True,-128,0,2.1,0,0,3,511,247149630,True
PositionReport,247447600,FERDINANDO MORACE   ,38.21846,15.24139,2026-03-21 12:24:04.623119639 +0000 UTC,327.4,65706,38.218455,15.241391666666667,1,0,False,False,0,0,0,0,0,4,312,247447600,True
PositionReport,247415900,VITTORIO MORACE     ,37.96205,12.29203,2026-03-21 12:24:08.127689854 +0000 UTC,271.1,22624,37.96205,12.292028333333333,1,0,True,False,0,0,29.6,0,0,8,275,247415900,True
PositionReport,247447400,DANIELA MORACE      ,38.21827,15.24128,2026-03-21 12:24:08.641209285 +0000 UTC,291,22624,38.218271666666666,15.241283333333334,1,0,True,False,-128,0,0,0,0,6,511,247447400,True
PositionReport,247387500,CARMEN M,38.01329,12.51081,2026-03-21 12:24:08.981698447 +0000 UTC,4.9,22624,38.01329333333333,12.510811666666665,1,0,True,False,0,0,0,0,0,6,43,247387500,True
PositionReport,215777000,MINERVA MARINA      ,38.37468,15.22468,2026-03-21 12:24:12.03762178 +0000 UTC,322.5,20899,38.37468166666667,15.224681666666667,3,0,False,False,0,0,11.5,0,0,12,325,215777000,True
PositionReport,249596000,CLIO                ,38.01346,12.50762,2026-03-21 12:24:12.995148168 +0000 UTC,242,84938,38.013465,12.507616666666667,3,5,True,False,0,0,0,0,0,12,21,249596000,True
PositionReport,247342000,LAURANA             ,38.21637,15.243,2026-03-21 12:24:13.831380722 +0000 UTC,198,84938,38.21637,15.242995,3,5,True,False,0,0,0,0,0,14,319,247342000,True
PositionReport,247540100,LAURA SANGIOVANNI   ,38.47343,14.97506,2026-03-21 12:24:14.87240609 +0000 UTC,252,22624,38.47343166666667,14.975058333333333,1,0,True,False,127,0,27.6,0,0,15,255,247540100,True
PositionReport,247054100,BRIDGE,38.64056,15.24762,2026-03-21 12:24:20.563119931 +0000 UTC,179.8,21,38.64055666666666,15.247615,1,0,True,True,-128,0,11.2,0,0,19,511,247054100,True
PositionReport,247225900,REGINA DEI MARI,38.47763,14.96336,2026-03-21 12:24:26.373861008 +0000 UTC,360,1299,38.47763333333333,14.963361666666666,3,0,True,True,-128,0,0.1,0,0,25,511,247225900,True
PositionReport,247320500,MARCO M             ,38.21705,15.24124,2026-03-21 12:24:33.302948523 +0000 UTC,201.7,34013,38.21705,15.241238333333333,1,0,True,False,0,0,0,0,0,30,165,247320500,True
PositionReport,247042100,HELGA,38.01363,12.50659,2026-03-21 12:24:36.198795668 +0000 UTC,5.9,81882,38.01362666666667,12.506585,3,5,True,False,-128,0,0,0,0,35,511,247042100,True
PositionReport,238481940,INKA,38.01525,12.49882,2026-03-21 12:24:37.144553599 +0000 UTC,360,22624,38.01525,12.498818333333332,1,0,True,True,13,0,0.1,0,0,36,511,238481940,True
PositionReport,247055200,F.LLI FAZIO         ,38.25464,15.08587,2026-03-21 12:24:40.195760633 +0000 UTC,246.5,34271,38.25463833333333,15.085873333333332,1,3,True,False,0,0,5.1,0,0,39,240,247055200,True
PositionReport,247147390,ARISTEUS,38.32959,15.02863,2026-03-21 12:24:40.954384911 +0000 UTC,226.8,49188,38.32959,15.02863,1,5,False,False,-128,0,5.3,0,0,30,511,247147390,True
PositionReport,247152500,MERAK               ,38.21692,15.24808,2026-03-21 12:24:42.507853396 +0000 UTC,112.9,22624,38.216923333333334,15.248078333333332,1,0,True,False,-128,0,0,0,0,41,511,247152500,True
PositionReport,212184000,MSC BRIDGE          ,38.38117,15.48409,2026-03-21 12:24:44.303295834 +0000 UTC,74.2,85437,38.381165,15.484085,3,0,False,False,0,0,9.3,0,0,44,73,212184000,True
PositionReport,247415900,VITTORIO MORACE     ,37.96198,12.28465,2026-03-21 12:24:52.156755075 +0000 UTC,268.5,85821,37.96197666666667,12.284648333333333,3,0,True,False,0,0,29.3,0,0,51,274,247415900,True
PositionReport,215777000,MINERVA MARINA      ,38.37643,15.22298,2026-03-21 12:24:52.915840866 +0000 UTC,322.5,2197,38.37643166666667,15.222976666666666,1,0,False,False,0,0,11.5,0,0,53,325,215777000,True
PositionReport,2470087,MILAZZO PORT INFORMR,38.21196,15.24672,2026-03-21 12:24:54.19878185 +0000 UTC,177.1,22624,38.21196333333333,15.246715,1,0,False,False,-128,0,0,0,0,52,511,2470087,True
PositionReport,271000742,MSC HOGGAR,38.46961,15.61879,2026-03-21 12:24:54.358874478 +0000 UTC,126,81987,38.469605,15.618785,1,0,True,False,-2,0,0.3,0,0,53,199,271000742,True
PositionReport,247234700,ACRUX               ,38.21698,15.2476,2026-03-21 12:24:54.701075014 +0000 UTC,101.1,49203,38.21698333333333,15.247601666666666,1,0,True,False,-128,0,0,0,0,54,511,247234700,True
PositionReport,212184000,MSC BRIDGE          ,38.38128,15.48461,2026-03-21 12:24:55.189106373 +0000 UTC,74.2,2224,38.38128,15.484613333333334,1,0,False,False,0,0,9.3,0,0,55,73,212184000,True
PositionReport,247225900,REGINA DEI MARI,38.47763,14.96336,2026-03-21 12:24:56.491130601 +0000 UTC,360,100419,38.47763,14.963363333333332,1,0,True,True,-128,0,0,0,0,55,511,247225900,True
PositionReport,211879870,SEA-WATCH 5         ,38.01109,12.51004,2026-03-21 12:24:56.857609286 +0000 UTC,0,84042,38.011089999999996,12.510043333333334,3,5,True,False,0,0,0,0,0,57,323,211879870,True
PositionReport,247041700,FILIPPO LIPPI       ,38.55702,14.87322,2026-03-21 12:24:57.35986934 +0000 UTC,354,114718,38.55701666666666,14.873216666666668,1,0,False,False,-128,0,2.1,0,0,53,511,247041700,True
PositionReport,247350300,EMMA M,38.01324,12.51221,2026-03-21 12:25:01.120650779 +0000 UTC,313.1,98341,38.013241666666666,12.512211666666667,1,0,False,False,0,0,0.1,0,0,58,352,247350300,True
PositionReport,247149630,M/P PAPA' CARMELO  ,38.24562,15.06517,2026-03-21 12:25:04.215993477 +0000 UTC,151.7,65664,38.245623333333334,15.06517,1,7,True,True,-128,0,2.3,0,0,3,511,247149630,True
PositionReport,538007646,SEA JAGUAR          ,38.21077,15.26999,2026-03-21 12:25:06.931269663 +0000 UTC,206,0,38.210773333333336,15.269988333333334,3,5,True,False,0,0,0,0,0,51,11,538007646,True
PositionReport,247415900,VITTORIO MORACE     ,37.96198,12.28192,2026-03-21 12:25:08.113058438 +0000 UTC,269.9,2252,37.96198166666667,12.281915,1,0,True,False,0,0,29.2,0,0,8,273,247415900,True
PositionReport,247387500,CARMEN M,38.0133,12.51081,2026-03-21 12:25:08.971520727 +0000 UTC,4.9,2198,38.013295,12.510808333333333,1,0,True,False,0,0,0,0,0,6,43,247387500,True
PositionReport,247054100,BRIDGE,38.63794,15.24768,2026-03-21 12:25:10.409856924 +0000 UTC,178.3,1267,38.63793666666666,15.247675,3,0,True,True,-128,0,11.2,0,0,9,511,247054100,True
PositionReport,247540100,LAURA SANGIOVANNI   ,38.47279,14.96969,2026-03-21 12:25:14.834259068 +0000 UTC,263.2,2239,38.472791666666666,14.969691666666668,1,0,True,False,0,0,11.7,0,0,14,261,247540100,True
PositionReport,247054100,BRIDGE,38.63737,15.24769,2026-03-21 12:25:21.002925809 +0000 UTC,178.8,99086,38.63736666666667,15.247691666666666,1,0,True,True,-128,0,11.2,0,0,20,511,247054100,True
PositionReport,247536000,MARE JONIO          ,38.01142,12.51947,2026-03-21 12:25:21.857366703 +0000 UTC,149.7,86314,38.01141500000001,12.519465,3,5,False,False,0,0,0,0,0,20,183,247536000,True
PositionReport,311015300,CHRYSANTHEMUM       ,38.23158,15.32378,2026-03-21 12:25:28.836098026 +0000 UTC,98,0,38.23158,15.32378,3,1,True,False,-7,0,0.3,0,0,27,12,311015300,True
PositionReport,238481940,INKA,38.01525,12.49882,2026-03-21 12:25:37.134347885 +0000 UTC,360,2252,38.01524833333334,12.498821666666666,1,0,True,True,3,0,0,0,0,36,511,238481940,True
PositionReport,247452900,PELLEGRON           ,38.01048,12.50831,2026-03-21 12:25:38.748553381 +0000 UTC,0,85530,38.01048166666667,12.508305,3,5,False,False,0,0,0,0,0,37,306,247452900,True
PositionReport,247055200,F.LLI FAZIO         ,38.25409,15.08419,2026-03-21 12:25:40.209513375 +0000 UTC,247.5,22628,38.254086666666666,15.08419,1,3,True,False,0,0,5.1,0,0,39,240,247055200,True
PositionReport,247147390,ARISTEUS,38.32858,15.02728,2026-03-21 12:25:40.478544045 +0000 UTC,226.1,33912,38.32858,15.027275,1,5,False,False,-128,0,5.4,0,0,30,511,247147390,True
PositionReport,247540100,LAURA SANGIOVANNI   ,38.4726,14.9679,2026-03-21 12:25:40.790210588 +0000 UTC,262.3,86301,38.47260166666667,14.967901666666668,3,0,True,False,127,0,11.8,0,0,41,263,247540100,True
PositionReport,247152500,MERAK               ,38.21693,15.24807,2026-03-21 12:25:42.502884153 +0000 UTC,112.9,2188,38.21692666666667,15.24807,1,0,True,False,-128,0,0,0,0,42,511,247152500,True
PositionReport,247041800,ANTONELLO DA MESSINA,37.96419,12.19385,2026-03-21 12:25:50.864734426 +0000 UTC,89.2,22628,37.964185,12.193851666666665,1,0,True,False,-128,0,12.7,0,0,50,511,247041800,True
PositionReport,566579000,HAFNIA SUNDA        ,38.22297,15.33745,2026-03-21 12:25:50.945433232 +0000 UTC,163,84938,38.222970000000004,15.337453333333334,3,1,True,False,-1,0,0,0,0,57,7,566579000,True
PositionReport,247149630,M/P PAPA' CARMELO  ,38.24527,15.0656,2026-03-21 12:25:52.743360063 +0000 UTC,145.9,61283,38.245265,15.065598333333332,3,7,True,True,-128,0,2.3,0,0,52,511,247149630,True
PositionReport,2470087,MILAZZO PORT INFORMR,38.21197,15.24671,2026-03-21 12:25:54.264892511 +0000 UTC,175,2234,38.211965,15.246711666666666,1,0,False,False,-128,0,0,0,0,52,511,2470087,True
PositionReport,271000742,MSC HOGGAR,38.46954,15.61892,2026-03-21 12:25:54.367200241 +0000 UTC,126.2,67571,38.46953833333334,15.618923333333333,1,0,True,False,2,0,0.3,0,0,53,199,271000742,True
PositionReport,247447600,FERDINANDO MORACE   ,38.21843,15.24139,2026-03-21 12:25:54.689449591 +0000 UTC,235.1,73485,38.21843333333334,15.241386666666667,3,0,True,False,0,0,0,0,0,54,312,247447600,True
PositionReport,247234700,ACRUX               ,38.21699,15.24761,2026-03-21 12:25:54.768728654 +0000 UTC,101.1,34816,38.21699,15.247605,1,0,True,False,-128,0,0,0,0,53,511,247234700,True
PositionReport,247350300,EMMA M,38.01324,12.5122,2026-03-21 12:26:01.641599796 +0000 UTC,312.9,81979,38.01324,12.512203333333334,1,0,False,False,0,0,0,0,0,58,352,247350300,True
PositionReport,215777000,MINERVA MARINA      ,38.37938,15.22009,2026-03-21 12:26:02.20164993 +0000 UTC,322.4,49272,38.379376666666666,15.220093333333333,1,0,False,False,0,0,11.6,0,0,2,325,215777000,True
PositionReport,247003800,SIMONE MARTINI      ,38.01018,12.50871,2026-03-21 12:26:02.309173661 +0000 UTC,253.4,85898,38.010176666666666,12.508711666666667,3,5,True,False,0,0,0,0,0,1,313,247003800,True
PositionReport,256338000,MINERVA OCEANIA     ,38.21125,15.26363,2026-03-21 12:26:03.752784784 +0000 UTC,40,0,38.21125,15.263633333333333,3,5,False,False,0,0,0,0,0,1,10,256338000,True
PositionReport,212184000,MSC BRIDGE          ,38.38209,15.48832,2026-03-21 12:26:04.591782552 +0000 UTC,74.8,49227,38.38209333333334,15.488323333333334,1,0,False,False,0,0,9.3,0,0,4,74,212184000,True
PositionReport,247447600,FERDINANDO MORACE   ,38.21843,15.24138,2026-03-21 12:26:04.683803263 +0000 UTC,235.1,32938,38.218426666666666,15.241378333333333,1,0,True,False,0,0,0,0,0,4,312,247447600,True
PositionReport,247225900,REGINA DEI MARI,38.47764,14.96336,2026-03-21 12:26:06.475669029 +0000 UTC,360,65775,38.477639999999994,14.963355,1,0,True,True,-128,0,0,0,0,5,511,247225900,True
PositionReport,247415900,VITTORIO MORACE     ,37.96181,12.27143,2026-03-21 12:26:08.187135012 +0000 UTC,269,49161,37.961805,12.271431666666667,1,0,True,False,0,0,29.2,0,0,8,276,247415900,True
PositionReport,247447400,DANIELA MORACE      ,38.21827,15.24129,2026-03-21 12:26:08.935594113 +0000 UTC,291,49181,38.218268333333334,15.241285,1,0,True,False,-128,0,0,0,0,6,511,247447400,True
PositionReport,247149630,M/P PAPA' CARMELO  ,38.24512,15.06579,2026-03-21 12:26:13.651222785 +0000 UTC,145.2,33275,38.245115000000006,15.065786666666666,1,7,True,True,-128,0,2.2,0,0,13,511,247149630,True
PositionReport,247540100,LAURA SANGIOVANNI   ,38.47249,14.96554,2026-03-21 12:26:14.487521576 +0000 UTC,267.9,66076,38.472485,14.965536666666667,1,0,True,False,0,0,11.7,0,0,14,269,247540100,True
PositionReport,247387500,CARMEN M,38.0133,12.51081,2026-03-21 12:26:18.927007288 +0000 UTC,4.9,66239,38.013295,12.510808333333333,1,0,True,False,0,0,0,0,0,15,43,247387500,True
PositionReport,247054100,BRIDGE,38.63422,15.2477,2026-03-21 12:26:20.986195724 +0000 UTC,178.5,81949,38.63422333333333,15.247703333333334,1,0,True,True,-128,0,11.2,0,0,20,511,247054100,True
PositionReport,247430200,LADY MARIELLA,38.21883,15.30383,2026-03-21 12:26:29.934022825 +0000 UTC,296,41994,38.218833333333336,15.303833333333333,3,1,True,False,0,0,0.1,0,0,29,20,247430200,True
PositionReport,247147390,ARISTEUS,38.32774,15.02621,2026-03-21 12:26:30.623712065 +0000 UTC,225.8,72755,38.32774,15.026209999999999,3,5,False,False,-128,0,5,0,0,19,511,247147390,True
PositionReport,247320500,MARCO M             ,38.21705,15.24124,2026-03-21 12:26:33.356872379 +0000 UTC,72.9,2249,38.21704666666667,15.24124,1,0,True,False,0,0,0,0,0,30,164,247320500,True
PositionReport,247243700,IEVOLI FAST         ,38.21127,15.2643,2026-03-21 12:26:34.038856786 +0000 UTC,177.6,84938,38.21126666666667,15.264299999999999,3,5,True,False,0,0,0,0,0,34,12,247243700,True
PositionReport,238481940,INKA,38.01525,12.49883,2026-03-21 12:26:37.207721351 +0000 UTC,360,49165,38.01524833333334,12.498828333333334,1,0,True,True,-4,0,0,0,0,37,511,238481940,True
PositionReport,247055200,F.LLI FAZIO         ,38.25354,15.08249,2026-03-21 12:26:40.18326143 +0000 UTC,248.2,2212,38.25354166666667,15.082485,1,3,True,False,0,0,5.1,0,0,40,241,247055200,True
PositionReport,247147390,ARISTEUS,38.32755,15.02597,2026-03-21 12:26:40.426260236 +0000 UTC,229,22632,38.327555,15.025965000000001,1,5,False,False,-128,0,5.2,0,0,30,511,247147390,True
PositionReport,247152500,MERAK               ,38.21693,15.24807,2026-03-21 12:26:40.863277182 +0000 UTC,112.9,80013,38.216928333333335,15.248065,3,0,True,False,-128,0,0,0,0,40,511,247152500,True
PositionReport,258107000,OLYMPIC DELTA       ,38.01277,12.51927,2026-03-21 12:26:42.095606764 +0000 UTC,45,84986,38.01276666666667,12.519271666666667,3,5,False,False,0,0,0,2,0,42,69,258107000,True
PositionReport,247000300,PIETRO NOVELLI,38.01041,12.5098,2026-03-21 12:26:47.106108431 +0000 UTC,343.2,91274,38.01041333333333,12.509798333333332,3,5,True,False,0,0,0,0,0,46,322,247000300,True
PositionReport,247041800,ANTONELLO DA MESSINA,37.96422,12.19834,2026-03-21 12:26:50.85516511 +0000 UTC,89.4,2218,37.96421833333333,12.198336666666668,1,0,True,False,-128,0,12.7,0,0,50,511,247041800,True
PositionReport,247152500,MERAK               ,38.21693,15.24807,2026-03-21 12:26:51.355107916 +0000 UTC,112.9,22632,38.216930000000005,15.248065,1,0,True,False,-128,0,0,0,0,50,511,247152500,True
PositionReport,247350300,EMMA M,38.01325,12.51223,2026-03-21 12:27:01.102374133 +0000 UTC,312.9,65573,38.01324833333333,12.512229999999999,1,0,False,False,0,0,0,0,0,58,352,247350300,True
PositionReport,215777000,MINERVA MARINA      ,38.38194,15.21759,2026-03-21 12:27:02.344200232 +0000 UTC,322.4,32843,38.38194166666666,15.217591666666667,1,0,False,False,0,0,11.6,0,0,2,325,215777000,True
PositionReport,271000742,MSC HOGGAR,38.46947,15.61907,2026-03-21 12:27:03.575714344 +0000 UTC,125.5,49218,38.46946666666667,15.619066666666667,1,0,True,False,-4,0,0.3,0,0,3,198,271000742,True
PositionReport,247447600,FERDINANDO MORACE   ,38.21842,15.24137,2026-03-21 12:27:04.675143039 +0000 UTC,235.1,22636,38.21842166666667,15.241373333333334,1,0,True,False,0,0,0,0,0,4,312,247447600,True
PositionReport,247225900,REGINA DEI MARI,38.47763,14.96335,2026-03-21 12:27:06.46426176 +0000 UTC,360,49165,38.477628333333335,14.96335,1,0,True,True,-128,0,0.1,0,0,5,511,247225900,True
PositionReport,247041700,FILIPPO LIPPI       ,38.5575,14.87335,2026-03-21 12:27:07.076517285 +0000 UTC,18,22636,38.5575,14.873349999999999,1,0,False,False,-128,0,0.3,0,0,4,511,247041700,True
PositionReport,247415900,VITTORIO MORACE     ,37.96171,12.26124,2026-03-21 12:27:08.176769456 +0000 UTC,269.5,33070,37.961711666666666,12.261235,1,0,True,False,-127,0,28.9,0,0,8,269,247415900,True
PositionReport,247447400,DANIELA MORACE      ,38.21827,15.24129,2026-03-21 12:27:08.94107618 +0000 UTC,291,33098,38.21827,15.241286666666667,1,0,True,False,-128,0,0,0,0,6,511,247447400,True
PositionReport,249596000,CLIO                ,38.01346,12.50762,2026-03-21 12:27:13.044597993 +0000 UTC,242,84938,38.01346,12.507616666666667,3,5,True,False,0,0,0,0,0,13,21,249596000,True
PositionReport,247149630,M/P PAPA' CARMELO  ,38.24468,15.06632,2026-03-21 12:27:13.630121916 +0000 UTC,137.7,22636,38.244675,15.066323333333335,1,7,True,True,-128,0,2.4,0,0,13,511,247149630,True
PositionReport,247342000,LAURANA             ,38.21637,15.243,2026-03-21 12:27:13.799880641 +0000 UTC,195,84938,38.216366666666666,15.242995,3,5,True,False,0,0,0,0,0,13,319,247342000,True
PositionReport,247540100,LAURA SANGIOVANNI   ,38.47241,14.96189,2026-03-21 12:27:14.555208573 +0000 UTC,265.7,49167,38.472408333333334,14.961888333333333,1,0,True,False,-127,0,9.1,0,0,15,262,247540100,True
PositionReport,212184000,MSC BRIDGE          ,38.38288,15.49206,2026-03-21 12:27:14.59148356 +0000 UTC,75.5,49225,38.382875,15.492058333333334,1,0,False,False,0,0,9.3,0,0,14,74,212184000,True
PositionReport,247387500,CARMEN M,38.01329,12.51079,2026-03-21 12:27:18.848163754 +0000 UTC,4.9,49213,38.01329166666667,12.510786666666666,1,0,True,False,0,0,0,0,0,15,43,247387500,True
PositionReport,247054100,BRIDGE,38.63107,15.24783,2026-03-21 12:27:20.968523863 +0000 UTC,180.1,66318,38.63107,15.247826666666667,1,0,True,True,-128,0,11.3,0,0,20,511,247054100,True
PositionReport,2470087,MILAZZO PORT INFORMR,38.21197,15.24671,2026-03-21 12:27:24.54009835 +0000 UTC,172.8,99219,38.211965,15.246711666666666,1,0,False,False,-128,0,0,0,0,23,511,2470087,True
PositionReport,247042100,HELGA,38.01359,12.50655,2026-03-21 12:27:28.827300086 +0000 UTC,5.9,83754,38.01359333333333,12.50655,3,5,True,False,-128,0,0,0,0,28,511,247042100,True
PositionReport,247320500,MARCO M             ,38.21705,15.24125,2026-03-21 12:27:33.33655425 +0000 UTC,72.9,66780,38.217054999999995,15.241251666666667,1,0,True,False,0,0,0,0,0,30,164,247320500,True
PositionReport,238481940,INKA,38.01524,12.49883,2026-03-21 12:27:37.198243306 +0000 UTC,360,34160,38.01524,12.498826666666668,1,0,True,True,4,0,0,0,0,37,511,238481940,True
PositionReport,247147390,ARISTEUS,38.32657,15.02458,2026-03-21 12:27:40.423148646 +0000 UTC,227,2249,38.32657,15.024583333333334,1,5,False,False,-128,0,5.3,0,0,30,511,247147390,True
PositionReport,247540100,LAURA SANGIOVANNI   ,38.47226,14.96062,2026-03-21 12:27:40.847140554 +0000 UTC,260.6,23553,38.47226,14.960618333333334,3,0,True,False,0,0,8.1,0,0,41,258,247540100,True
PositionReport,247055200,F.LLI FAZIO         ,38.25294,15.08057,2026-03-21 12:27:49.982772825 +0000 UTC,248.3,34638,38.25293833333333,15.080571666666666,1,3,True,False,0,0,5,0,0,49,241,247055200,True
PositionReport,247152500,MERAK               ,38.21693,15.24807,2026-03-21 12:27:51.340878982 +0000 UTC,112.9,2268,38.21692666666667,15.248066666666666,1,0,True,False,-128,0,0,0,0,50,511,247152500,True
PositionReport,247141500,ECO AUGUSTA,37.09585,13.94056,2026-03-21 12:27:51.754738534 +0000 UTC,360,2241,37.09584666666667,13.940555,1,3,True,True,-128,0,0,0,0,51,511,247141500,True
